,Unnamed: 0,UnixTime,latency,provider,model,responseBody,payloadSize,failure
54,54,1705111055.9411242,5.905883312225342,amazon,amazon.titan-text-lite-v1,"{'inputTextTokenCount': 1819, 'results': [{'tokenCount': 128, 'outputText': '\n\nBest Nintendo Switch games\n\nBest Nintendo Switch games of 2023\n\nBest Nintendo Switch games of 2022\n\nBest Nintendo Switch games of 2021\n\nBest Nintendo Switch games of 2020\n\nBest Nintendo Switch games of 2019\n\nBest Nintendo Switch games of 2018\n\nBest Nintendo Switch games of 2017\n\nBest Nintendo Switch games of 2016\n\nBest Nintendo Switch games of 2015\n\nBest Nintendo Switch games of 2014\n\n', 'completionReason': 'LENGTH'}]}",large,False
55,55,1705111066.8559225,5.84215259552002,amazon,amazon.titan-text-lite-v1,"{'inputTextTokenCount': 1819, 'results': [{'tokenCount': 128, 'outputText': '\n\nStar Fox\n\nEarthbound\n\nPunch-Out!!\n\nRhythm Heaven\n\nKid Icarus\n\nDr. Mario\n\nNintendo has been a little more cautious with its IPs lately, but that’s likely a result of the company’s financial woes. The Switch’s library is massive, but it’s not as robust as the Wii U’s. Nintendo has had to be more selective with its game releases, which has led to a lot of Nintendo games being released on multiple platforms. That’s not necessarily a bad thing, but it means that some of Nintendo’', 'completionReason': 'LENGTH'}]}",large,False
56,56,1705111077.7082462,6.086262941360474,amazon,amazon.titan-text-lite-v1,"{'inputTextTokenCount': 1819, 'results': [{'tokenCount': 128, 'outputText': '\n\nNintendo Switch: 10 best games of 2023\n10 best Nintendo Switch games of all time\nNintendo Switch: 10 best games of 2022\n\nThe Nintendo Switch has been a huge success, but it’s not without its flaws. One of the biggest is its lack of third-party support. While the system has been able to make a name for itself through its first-party games, it’s struggled to get third-party developers to make games for it. That’s led to a lack of big-name games on the system, with', 'completionReason': 'LENGTH'}]}",large,False
57,57,1705111088.802479,6.000704288482666,amazon,amazon.titan-text-lite-v1,"{'inputTextTokenCount': 1819, 'results': [{'tokenCount': 128, 'outputText': '\n\nThe Best Nintendo Switch Games\n\nThe Best Nintendo Switch Games of All Time\n\nThe 10 Best Nintendo Switch Games of 2023\n\nThe Best Nintendo Switch Games of 2022\n\nThe Best Nintendo Switch Games of 2021\n\nThe Best Nintendo Switch Games of 2020\n\nThe Best Nintendo Switch Games of 2019\n\nThe Best Nintendo Switch Games of 2018\n\nThe Best Nintendo Switch Games of 2017\n\nThe Best Nintendo Switch Games of 2016\n\nThe Best', 'completionReason': 'LENGTH'}]}",large,False
58,58,1705111099.8064983,5.869551420211792,amazon,amazon.titan-text-lite-v1,"{'inputTextTokenCount': 1819, 'results': [{'tokenCount': 128, 'outputText': '\n\nThe Nintendo Switch has been out for nearly five years, and it’s time to reflect on its best games.\n\nDonkey Kong Country: Tropical Freeze\n\nDonkey Kong Country: Tropical Freeze is a great example of how to make a modern 2D platformer.\n\nThe Legend of Zelda: Tears of the Kingdom\n\nThe Legend of Zelda: Tears of the Kingdom is a great game that pushes the Switch to its limits.\n\nSuper Mario Odyssey\n\nSuper Mario Odyssey is the best Mario game in years.\n\nMario + Rabbids: Sparks of Hope\n\nM', 'completionReason': 'LENGTH'}]}",large,False
59,59,1705111110.6886518,6.076653242111206,amazon,amazon.titan-text-lite-v1,"{'inputTextTokenCount': 1819, 'results': [{'tokenCount': 128, 'outputText': '\n\nThese are the best Nintendo Switch games you can play right now\n\nThese are the best games of the decade so far\n\nThese are the best Nintendo Switch games for kids\n\nThese are the best Nintendo Switch games for adults\n\nThese are the best Nintendo Switch games for everyone\n\nF-Zero\n\nThe F-Zero series is another one that has been absent from the Nintendo Switch. The futuristic racing series was a staple of the Nintendo 64 and GameCube, appearing in every console’s library. The series has only had one entry on the Nintendo Switch, F-Zero X, which launched', 'completionReason': 'LENGTH'}]}",large,False
60,60,1705111121.7679558,,amazon,meta.llama2-13b-chat-v1,,small,True
61,61,1705111126.9514115,,amazon,meta.llama2-13b-chat-v1,,small,True
62,62,1705111132.114767,,amazon,meta.llama2-13b-chat-v1,,small,True
63,63,1705111137.198097,,amazon,meta.llama2-13b-chat-v1,,small,True
64,64,1705111142.3653457,,amazon,meta.llama2-13b-chat-v1,,small,True
65,65,1705111147.4715228,,amazon,meta.llama2-13b-chat-v1,,small,True
66,66,1705111152.6457818,,amazon,meta.llama2-13b-chat-v1,,small,True
67,67,1705111157.8160803,,amazon,meta.llama2-13b-chat-v1,,small,True
68,68,1705111162.894863,,amazon,meta.llama2-13b-chat-v1,,small,True
69,69,1705111168.057609,,amazon,meta.llama2-13b-chat-v1,,small,True
70,70,1705111173.1784115,,amazon,meta.llama2-13b-chat-v1,,medium,True
71,71,1705111178.253122,,amazon,meta.llama2-13b-chat-v1,,medium,True
72,72,1705111183.6086,,amazon,meta.llama2-13b-chat-v1,,medium,True
73,73,1705111188.7520237,,amazon,meta.llama2-13b-chat-v1,,medium,True
74,74,1705111193.913798,,amazon,meta.llama2-13b-chat-v1,,medium,True
75,75,1705111198.9990098,,amazon,meta.llama2-13b-chat-v1,,medium,True
76,76,1705111204.1801836,,amazon,meta.llama2-13b-chat-v1,,medium,True
77,77,1705111209.283205,,amazon,meta.llama2-13b-chat-v1,,medium,True
78,78,1705111214.4442594,,amazon,meta.llama2-13b-chat-v1,,medium,True
79,79,1705111219.5984046,,amazon,meta.llama2-13b-chat-v1,,medium,True
80,80,1705111224.6918533,,amazon,meta.llama2-13b-chat-v1,,large,True
81,81,1705111229.8509536,,amazon,meta.llama2-13b-chat-v1,,large,True
82,82,1705111234.939126,,amazon,meta.llama2-13b-chat-v1,,large,True
83,83,1705111240.0534403,,amazon,meta.llama2-13b-chat-v1,,large,True
84,84,1705111245.1490014,,amazon,meta.llama2-13b-chat-v1,,large,True
85,85,1705111250.2663324,,amazon,meta.llama2-13b-chat-v1,,large,True
86,86,1705111255.396623,,amazon,meta.llama2-13b-chat-v1,,large,True
87,87,1705111260.4758947,,amazon,meta.llama2-13b-chat-v1,,large,True
88,88,1705111265.5845385,,amazon,meta.llama2-13b-chat-v1,,large,True
89,89,1705111270.7687652,,amazon,meta.llama2-13b-chat-v1,,large,True
90,90,1705111275.8658218,,amazon,cohere.command-light-text-v14,,small,True
91,91,1705111281.027388,,amazon,cohere.command-light-text-v14,,small,True
92,92,1705111286.1086876,,amazon,cohere.command-light-text-v14,,small,True
93,93,1705111291.2101357,,amazon,cohere.command-light-text-v14,,small,True
94,94,1705111296.3759074,,amazon,cohere.command-light-text-v14,,small,True
95,95,1705111301.5979478,,amazon,cohere.command-light-text-v14,,small,True
96,96,1705111306.662695,,amazon,cohere.command-light-text-v14,,small,True
97,97,1705111311.7452345,,amazon,cohere.command-light-text-v14,,small,True
98,98,1705111316.9148068,,amazon,cohere.command-light-text-v14,,small,True
99,99,1705111322.0239549,,amazon,cohere.command-light-text-v14,,small,True
100,100,1705111327.1234596,,amazon,cohere.command-light-text-v14,,medium,True
101,101,1705111332.311744,,amazon,cohere.command-light-text-v14,,medium,True
102,102,1705111337.521104,,amazon,cohere.command-light-text-v14,,medium,True
103,103,1705111342.706308,,amazon,cohere.command-light-text-v14,,medium,True
104,104,1705111347.791591,,amazon,cohere.command-light-text-v14,,medium,True
105,105,1705111352.9391513,,amazon,cohere.command-light-text-v14,,medium,True
106,106,1705111358.0824478,,amazon,cohere.command-light-text-v14,,medium,True
107,107,1705111363.1715405,,amazon,cohere.command-light-text-v14,,medium,True
108,108,1705111368.2575593,,amazon,cohere.command-light-text-v14,,medium,True
109,109,1705111373.3459227,,amazon,cohere.command-light-text-v14,,medium,True
110,110,1705111378.4158337,,amazon,cohere.command-light-text-v14,,large,True
111,111,1705111383.6428788,,amazon,cohere.command-light-text-v14,,large,True
112,112,1705111388.729334,,amazon,cohere.command-light-text-v14,,large,True
113,113,1705111393.8197482,,amazon,cohere.command-light-text-v14,,large,True
114,114,1705111398.9241543,,amazon,cohere.command-light-text-v14,,large,True
115,115,1705111404.1454153,,amazon,cohere.command-light-text-v14,,large,True
116,116,1705111409.2401645,,amazon,cohere.command-light-text-v14,,large,True
117,117,1705111414.3280375,,amazon,cohere.command-light-text-v14,,large,True
118,118,1705111419.513866,,amazon,cohere.command-light-text-v14,,large,True
119,119,1705111424.7252097,,amazon,cohere.command-light-text-v14,,large,True
120,120,1705111429.9378622,,amazon,cohere.command-text-v14,,small,True
121,121,1705111435.114126,,amazon,cohere.command-text-v14,,small,True
122,122,1705111440.32102,,amazon,cohere.command-text-v14,,small,True
123,123,1705111445.484652,,amazon,cohere.command-text-v14,,small,True
124,124,1705111450.5693648,,amazon,cohere.command-text-v14,,small,True
125,125,1705111455.7005105,,amazon,cohere.command-text-v14,,small,True
126,126,1705111460.820729,,amazon,cohere.command-text-v14,,small,True
127,127,1705111465.8933823,,amazon,cohere.command-text-v14,,small,True
128,128,1705111470.9658968,,amazon,cohere.command-text-v14,,small,True
129,129,1705111476.1170309,,amazon,cohere.command-text-v14,,small,True
130,130,1705111481.1975908,,amazon,cohere.command-text-v14,,medium,True
131,131,1705111486.2749045,,amazon,cohere.command-text-v14,,medium,True
132,132,1705111491.384187,,amazon,cohere.command-text-v14,,medium,True
133,133,1705111496.5664146,,amazon,cohere.command-text-v14,,medium,True
134,134,1705111501.7436495,,amazon,cohere.command-text-v14,,medium,True
135,135,1705111506.8767235,,amazon,cohere.command-text-v14,,medium,True
136,136,1705111511.9855037,,amazon,cohere.command-text-v14,,medium,True
137,137,1705111517.1436813,,amazon,cohere.command-text-v14,,medium,True
138,138,1705111522.224195,,amazon,cohere.command-text-v14,,medium,True
139,139,1705111527.7291863,,amazon,cohere.command-text-v14,,medium,True
140,140,1705111532.8800511,,amazon,cohere.command-text-v14,,large,True
141,141,1705111537.9776409,,amazon,cohere.command-text-v14,,large,True
142,142,1705111543.165529,,amazon,cohere.command-text-v14,,large,True
143,143,1705111548.3675332,,amazon,cohere.command-text-v14,,large,True
144,144,1705111553.48336,,amazon,cohere.command-text-v14,,large,True
145,145,1705111558.661092,,amazon,cohere.command-text-v14,,large,True
146,146,1705111563.7757318,,amazon,cohere.command-text-v14,,large,True
147,147,1705111568.868979,,amazon,cohere.command-text-v14,,large,True
148,148,1705111573.9934075,,amazon,cohere.command-text-v14,,large,True
149,149,1705111579.2315917,,amazon,cohere.command-text-v14,,large,True
