,UnixTime,latency,provider,model,responseBody,payloadSize,failure
27,1705102137.0587451,24.129183530807495,openai,gpt-4,"Oh joy, the internet’s favorite gaming detective work is back at it—rumor-mongering about the elusive Nintendo Switch successor. Despite Nintendo being as tight-lipped as a clam, speculations blaze like fire in a dry forest because 2024's game lineup looks as sparse as my high school social calendar.

Let's take a stroll down memory lane and gawk at how Nintendo has slapped every franchise imaginable onto the Switch, churning out games faster than a factory line during the holiday rush. From Animal Crossing to Zany WarioWare, they've milked those cash cows until they're dry as a bone.

But hark, a tragedy unfolds! It seems a few forgotten franchises might miss the Switch bus completely. Let's pour one out for Star Fox, which is avoiding the Switch like it's a black hole after the Wii U's Star Fox Zero face-planted harder than a skateboarder without a helmet.

Then there's the Earthbound series—which is practically Schrödinger's game at this point—existing in a state of will-they-won’t-they port Mother 3 to the Switch. We're stuck celebrating its 30th anniversary with merch instead of actual games. Because nothing says ""anniversary"" like a T-shirt instead of the thing you actually love.

Up next, Punch-Out!! is as likely to hit the Switch as my chances of winning the lottery. Apparently, in the era of the Switch Lite, introducing games like Punch-Out!! that rely on swinging your arms around is about as fashionable as fanny packs.

As for Rhythm Heaven, well, it apparently missed the train to Switch-ville because uplifting little indie games have started squatting in its territory. If you want a quirky rhythm fix, looks like you'll have to get it from the scrappy neighborhood of Indie Town.

And let's have a moment of silence for Kid Icarus—the franchise that returned from the dead for a quick 3DS jaunt before vanishing into the abyss once more. With no signs of extending its wings onto the Switch, we're keeping those hopes on ice, possibly next to Walt Disney's cryogenically frozen head.

Finally, Dr. Mario, everyone's favorite pill-popping puzzle game, has been about as present on the Switch as Waldo in a striped wallpaper factory. Instead, Nintendo decided to prescribe us a mobile game that went over about as well as a screen-door submarine. Maybe on their next console, Nintendo will remember that it's okay to indulge in some good old-fashioned simplicity.

So keep your power gloves crossed and your nostalgia goggles on standby, as we eagerly—or half-heartedly—await what's next in the Mystery of the Missing Nintendo Games. Editors, you can likely retract those ""recommendations"" for now.",large,False
28,1705102161.1879287,14.736085891723633,openai,gpt-4,"Oh, how the gaming community quivers with anticipation! It seems the rumors are swirling like milk in a latte about the next big thing since sliced bread - Nintendo's potentially upcoming Switch 2, possibly arriving by the end of 2024. Of course, Nintendo is tight-lipped, leaving us all to flounder in a sea of speculation because the lineup of Switch games for 2024 looks about as full as my fridge the night before payday.

As we stroll down memory lane, let's raise a glass to the Switch, the little console that could, churning out every possible franchise iteration like a money-printing machine. From Animal Crossing to WarioWare, Nintendo has left no franchise behind... well, except for a few stubborn stragglers.

Let's talk about the awkward family members who didn't show up at the Switch reunion: Star Fox, who seems to have gotten lost in space after the Wii U; Earthbound, a series that is practically a unicorn; Punch-Out!!, which apparently got KO'd by the advent of the Switch Lite; and Rhythm Heaven, the quirky rhythm game series that’s been out of tune with the Switch's offerings.

Don't forget Kid Icarus, woken from its ancient slumber for a hot sec on the 3DS but now probably dozing off again; and lastly, Dr. Mario, who's seemingly been relegated to the realm of handheld nostalgia and mobile misadventures.

So, if you're holding your breath for any of these titles to make a miraculous appearance on the Switch, it might be safer to just watch speedruns and bask in the glory days. Ah, nostalgia - it's what keeps us believing despite the collective side-eye we give every unfulfilled gaming promise. Editors, keep those recommendations coming; we live for the tease.",large,False
29,1705102175.9240146,30.017532110214233,openai,gpt-4,"Oh boy, folks, get out your party hats and start the wild speculation because it seems yet another day without official news from Nintendo might mean a Switch 2 could... *gasp*... possibly, maybe, hypothetically, be on the horizon! Look, they don't have a bazillion titles slated for the next year, which obviously means that developers must be secretly churning out masterpieces for an unannounced console, right? Because heaven forbid we have a slow gaming year.

Let's take a moment to pour one out for our dear, sweet Switch—a console that brought every IP out of the woodwork, spun it around, patted it on the back, and turned it into a money-printing machine for the Big N. But alas, not every franchise got the royal treatment. Let's talk about the tragic tales of those left in the dust; they're like the forgotten toys at the bottom of the chest.

We've got the Star Fox saga, soaring high in the past but now seemingly grounded and collecting dust because, well, Nintendo had one hiccup with Star Fox Zero and apparently that's it for ol' Fox McCloud. Maybe they'll throw a bone at some point, or maybe they'll just leave it to the fanfic writers to chart new courses in space.

Earthbound fans, oh you optimistic souls. Still lighting the candles and chanting for a Mother 3 release after years of breadcrumbs leading to... well, pretty much nowhere. Goodness gracious, it's the series' 30th anniversary! Get ready for those sweet merch drops because who needs games when you can have collectibles, right?

Punch-Out!! is keeping Duck Hunt company in the ""Nostalgia Only"" corner, since motion-controlled boxing is about as current as VCRs in Nintendo's eyes. Who needs Little Mac when you've got button mashing and joy-stick wiggling in Switch Lite-land?

Our dear Rhythm Heaven, it seems that rhythmic tapping on portable screens is so last-gen. The Switch has bigger fish to fry, so the plucky beats must go on without an official curtain call. And indies are filling the void, because who doesn't love a good underdog story?

As for Kid Icarus, surely most thought of it as a mythological relic until Pit grew wings in Smash Bros. But an actual new game? What an Icarian dream! It's been over a decade since Uprising promised a renaissance that turned out to be more of a one-hit wonder.

And sulking in the corner with a stethoscope is Dr. Mario, whose puzzle adventures have been quarantined to the NES app while his MD was revoked in place of a mobile gig. But in the midst of so many puzzle games on Switch, is anyone doing rounds searching for the doctor?

Bottom line, get your disappointment-ready but hopeful hats strapped on tight for this year, kiddos, because whether or not Nintendo will fill these voids is anyone's guess. In the meantime, we can all partake in the collective tradition of clinging to hope like it's a life preserver in the vast ocean of possible gaming futures. Editors obviously recommend these cliffhangers—it's not like they have anything better to do.",large,False
30,1705102205.9415467,7.15378475189209,openai,gpt-3.5-turbo-1106,"Oh how the plot thickens— it's like an episode of ""Game of Thrones,"" only with less dragons and more geopolitical tension. The Houthis, apparently bored with local targets, decided to spice things up by launching a missile at a ship so shady, it's practically a sun umbrella. It's like the ship itself whispered, ""Hit me, I'm carrying Russian oil and I'm not even supposed to be here!"" And let's not forget Russia's impeccable timing, wagging their finger at the U.S. for picking on the Houthis, moments before their maritime pal gets a taste of explosive hospitality. What are the odds? It's like the universe itself scripted a soap opera where everyone's glaring at each other with the subtlety of a neon sign. How can we not be entertained?",small,False
31,1705102213.0953314,5.9930338859558105,openai,gpt-3.5-turbo-1106,"Oh, what impeccable timing! The Houthis must have been feeling left out of the international condemnation party and decided to spice things up by launching a missile at a mystery ship chock-full of Russian oil apparently wearing an invisibility cloak. But wait—this dramatic plot twist comes just as Russia, the epitome of peace and decorum, was wagging its finger at the U.S. for raining on the Houthis' parade with airstrikes! How dare they interrupt such a heartfelt exchange of explosive pleasantries? It's like international relationships are being managed by a telenovela scriptwriter these days.",small,False
32,1705102219.0883653,3.029977560043335,openai,gpt-3.5-turbo-1106,"Oh, what impeccable timing! The Houthis must have woken up and thought, ""Hey, you know what's missing from today's to-do list? Firing a missile at a shadowy Russian oil vessel!"" Because nothing says 'thank you' for a condemnation of strikes like lobbing explosives at your sympathizer's clandestine cargo. Talk about biting the hand that disapproves your enemy's airstrikes. It's the kind of multitasking that would make even the busiest of bees jealous.",small,False
33,1705102222.1183429,2.5137507915496826,openai,gpt-3.5-turbo-1106,"Oh, what a surprise! The Houthis decided to spice things up by sending a missile to say 'hello' to a shadowy Russian oil vessel. They must have thought it could use a warm greeting. And this lovely gesture happened just in time to serve as a snarky comeback to Russia's ""tut-tut"" over some U.S. fireworks in Houthi territory. Because obviously, in the world of international relations, timing is just a coincidental art form.",small,False
34,1705102224.6320937,6.408651113510132,openai,gpt-3.5-turbo-1106,"Oh, how utterly shocking and unexpected—a group involved in a conflict launching missiles. In today's episode of 'Peaceful Resolutions Are Overrated,' the Houthis essentially play darts with a shadowy vessel serving as their bullseye, because why trade boring old diplomacy when you can exchange explosive pleasantries? And what's the missile's target, you ask? None other than a stealthy ship sneaking around with Russia's version of liquid gold. Meanwhile, Russia stands in the background, tut-tutting at the U.S. for their strikes—but when the Houthis follow suit, it's crickets. World politics, ladies and gentlemen, where consistency is as scarce as a unicorn at a donkey convention.",small,False
35,1705102231.0407448,8.941565990447998,openai,gpt-3.5-turbo-1106,"Oh, the irony is so thick, you could cut it with a knife! The Houthis, apparently missing the memo on international timing, decided to spice things up by firing a missile at a ship that's just swimming in controversy. Meanwhile, Russia, fresh from shaking its finger at the naughty U.S. for daring to strike the Houthis, must now put on its best surprised face. Because who could have predicted that a group emboldened by one superpower might defy another? Grab your popcorn, folks; international politics just got even more like a daytime soap opera.",small,False
36,1705102239.9823108,4.816935777664185,openai,gpt-3.5-turbo-1106,"Oh, the irony is thicker than the oil being hauled around. The Houthis apparently decided to add a little excitement to the high seas by lobbing a missile at a vessel that was just ghosting along with its totally-not-at-all controversial cargo of Russian oil. The vessel, probably just minding its business trying to sneak around sanctions, found itself in the spotlight – and not the good kind. Meanwhile, Russia, in the middle of condemning the U.S. for getting handsy with the Houthis, surely must be thrilled at the impeccable timing. It's like getting stood up on a date and then having your car towed for parking in karma. How delightful!",small,False
37,1705102244.7992465,6.551198959350586,openai,gpt-3.5-turbo-1106,"Oh, what a shocker! The Houthis, those ever-peaceful Yemeni rebels, decided to redecorate a shadowy vessel with a fresh coat of explosive flair—presumably because they mistook it for an abstract art canvas that was carrying nothing more than a bunch of totally-not-sanctioned Russian oil. And would you believe it? This all happened just a teensy bit after Mother Russia wagged a finger at the naughty U.S. for launching strikes on the Houthis. Talk about impeccable timing—it's almost like they've got a shared Google Calendar for international drama or something.",small,False
38,1705102251.3504455,4.3657567501068115,openai,gpt-3.5-turbo-1106,"Oh, what a shocker! The Houthis decided to add some fiery fireworks to a ghost ship full of Russia's finest sanctioned crude. How thoughtful of them to use missiles as a form of critique right after Russia put on its best angry face about the U.S. smacking the Houthis' wrists. What a perfectly timed display of international ""friendship"" and diplomacy. It's like a chaotic global game of 'Whack-a-Mole', but with missiles and oil tankers. Who needs international norms when you have explosive projectiles to communicate with?",small,False
39,1705102255.7162023,11.135152101516724,openai,gpt-3.5-turbo-1106,"Oh, how utterly shocking. In a shocking turn of events that no one could have predicted, the peaceful and ever-so-diplomatic Houthis have graciously launched a missile at what must have been a monstrous shadow vessel, obviously up to no good, carrying the most innocent and unsanctioned Russian oil. I mean, what better time to express warm greetings than mere hours after Russia, the beacon of international harmony, scolded the U.S. for being rude enough to launch strikes on the Houthis? Talk about impeccable timing and nuanced geopolitical discourse! Truly, the world stage is just a playground for making friends in the most explosive ways possible.",small,False
40,1705102266.8513544,6.207123041152954,openai,gpt-3.5-turbo-1106,"1. Oh, look, corporate Hunger Games: Sales Department Edition. They're treating the sales org like last season's fashion line, but hey, who needs job security when you can just be one of the chosen few? It's like a game of musical chairs, but you're playing for your livelihood.

2. Getting fired by the HR equivalent of strangers is the new normal, apparently. It's like breaking up via text, but with more paperwork and less personal history.

3. The HR hit squad: assigned to deliver bad news with the emotional depth of an automated email. It's like being ghosted, except instead of not getting a text back, you're losing your income.

4. They're really selling the ""it's not us, it's you"" line, claiming the firings are for performance, not restructuring. Because everyone loves to be told they're not good enough, especially when it means no severance package. Suddenly, the term ""performance-based"" sounds less like a meritocracy and more like a clever way to kick you out without the perks.",medium,False
41,1705102273.0584774,11.314693212509155,openai,gpt-3.5-turbo-1106,"1. Oh joy, the corporate Hunger Games have begun! Let's toss out 75% of the sales team because, hey, who needs job security or a fair evaluation process? Survival of the fittest, baby! If your name wasn't Katniss or Peeta, well, better luck in your next dystopian nightmare.

2. Surprise! You're getting canned by folks who wouldn't know you from Adam or Eve. That totally spells ""we care about our employees"" right? Your direct boss is probably sipping cocktails on a beach somewhere instead, having been part of the Great Management Vanishing Act of 2023.

3. HR has been transformed into the Grim Reaper, armed with a spreadsheet of doom instead of a scythe. Who knew soul-crushing news could be delivered with such clueless efficiency? It's like a game of corporate bingo where every number called means someone's dreams are getting squashed.

4. And the plot thickens! This isn't just a layoff, it's a ""performance-based"" purge. Nothing fishy about that at all. Definitely not a loophole sidestep to avoid pesky legal obligations or save on severance. Nope, just pure, unadulterated fairness and corporate transparency. How refreshing!",medium,False
42,1705102284.3731706,15.301804065704346,openai,gpt-3.5-turbo-1106,"1. Oh boy, just another day in the corporate Thunderdome, where apparently giving employees ""a fair shake"" is as outdated as VHS tapes. If you're not in the top 25% of the Hunger Games leaderboard, you might as well be invisible. But hey, good luck figuring out if you're actually underperforming or if the bar is set in low Earth orbit!

2. When two HR folks, who probably couldn't pick you out of a lineup, show up to give you the boot, it’s like winning a reverse lottery. Either someone lost a game of executive musical chairs, or it's amateur hour in the HR department – the ultimate career-building experience, right?

3. Imagine being in HR, holding the ""You're Fired"" lottery bowl and picking out names like it's the world's worst bingo night. Sure, they have no idea what's happening, but why spoil the fun with details? No need for personalized goodbyes when you can impersonally ruin someone's day instead!

4. It’s amazing how suddenly everyone's performance is the problem and layoffs totally aren't a thing. It’s almost like there’s a magical distinction that has nothing to do with wanting to dodge legalities and save a few bucks on severance. Not that companies would ever be that calculating. They're all about transparency, just like this call that went from zero to ""you're done here"" faster than you can say ""what severance package?""",medium,False
43,1705102299.6749747,8.435771465301514,openai,gpt-3.5-turbo-1106,"1. Oh, wow, a corporate game of survivor where they slash and burn the sales team, but instead of being stranded on an island, you're left to wonder if your job performance was just an impossible game of limbo. How low can you go before you're cut? Guess we'll never know.

2. It's always comforting when two strangers from HR show up to play the grim reaper for your career. Was it an oversight or a sign of a managerial ghost town? Let's just assume it's part of the fun mystery box that is corporate restructuring.

3. Imagine being in HR and playing employment bingo, trying to match names to faces while blindly doling out pink slips. Such an enviable position, really; it's like Russian roulette, but with careers instead of a revolver.

4. And the plot thickens with the adamant declaration that it's not a layoff, it's a ""performance issue."" Clearly, someone's trying to dodge a legal bullet or pinch pennies on severance. It's like being broken up with for ""not you but me"" reasons, but at work and with your income on the line. Fascinating corporate choreography, isn't it?",medium,False
44,1705102308.1107461,14.248725175857544,openai,gpt-3.5-turbo-1106,"1. Oh, wow, what a delightful corporate twist! Sounds like the company's ""Hunger Games"" had less to do with fairness and more to do with managerial eeny, meeny, miny, moe. Let's all take a moment to appreciate the rigorous process of keeping the ""best"" 25% of the workforce. Survival of the fittest (or maybe just the luckiest) in the concrete jungle.

2. How utterly heartwarming: getting the boot by two HR people who couldn't pick you out of a lineup. Fairness was clearly at the top of the company's list—just below bean counting and CYA strategies. Because nothing says ""valued employee"" like getting shown the door by people who still might ask you where the bathroom is.

3. And here come the HR messengers, unknowingly waltzing through a minefield of ""who's who"" in the company layoffs. It's the enviable task of conveying life-altering news with the personal touch of telemarketing. But hey, it beats a mass ""you're terminated"" webinar—gotta keep that human touch, right?

4. Lastly, the beautiful revelation that it's not a layoff but a performance culling—simply poetic. Aren't semantics fun? It's like playing legal Twister to dodge regulations and save a buck on severance. But never mind the details, let's just marvel at the acrobatic rationale and wonder which motivational poster they'll hang up to replace the ousted employees.",medium,False
45,1705102322.3594713,10.730268716812134,openai,gpt-3.5-turbo-1106,"1. Oh, what a shocker! A big, heartless company decided to axe almost the entire sales department. How original! Apparently, they played some kind of corporate Hunger Games, and those not wielding enough sales weapons had to go. But don't worry, it's totally a fair and balanced process—as fair as a one-legged race.

2. Cue the HR duo, the bearers of bad news, who probably couldn't pick the fired employee out of a lineup. Oopsie, maybe they should have done their homework, but hey, who has time for that in the middle of a firing spree?

3. And there's HR, again, holding the short end of the stick with a list of doomed souls. Who knew firing people could be more logistically nightmarish than planning a high school prom? At least they spared them the indignity of a ""You're Fired"" group discount via Zoom.

4. Oh boy, they insist it's not a layoff but a purge based on ""performance."" How convenient and not at all a tactic to skirt around those pesky laws or save a few bucks on severance. It's almost as if they've found the magic spell to make unemployment sound like a personal failure, bravo!",medium,False
46,1705102333.08974,15.892743349075317,openai,gpt-3.5-turbo-1106,"1. Surprise, surprise, a company did the unthinkable and decided to wave goodbye to a hefty chunk of its sales team. Apparently, if you were in the bottom 75%, congratulations, you just got a free ticket out of there. And here we thought being ""fair"" was part of the corporate mantra—silly us! Sounds like they decided the bar for success was conveniently located on the moon this fiscal quarter.

2. Oh, the drama! Two HR reps, who probably couldn't pick her out of a lineup, were the bearers of bad news. If that doesn't scream ""You're super important to us,"" I don't know what does. It's like a game of corporate Clue, except it turns out everyone in the boardroom is missing, not just Colonel Mustard with the candlestick.

3. Picture this: HR folks with a list of names longer than Santa's, having to play Grim Reaper without knowing why souls were chosen for the corporate afterlife. Talk about awkward. And let's be real, a mass Zoom firing would have been impersonal but a time-saver—nothing says efficiency like a group goodbye!

4. And here's the plot twist: it's not a layoff, it's performance-based—because, of course, the two are mutually exclusive in the corporate lexicon. Makes you wonder if this is some clever ploy to dodge labor laws or just skimp on severance. Either way, the art of corporate finesse seems to have missed the memo on being, you know, subtle.",medium,False
47,1705102348.9824834,22.892582893371582,openai,gpt-3.5-turbo-1106,"1. Oh joy, corporate axe-swinging season is in full bloom! Companies have started their favorite game of 'Keep or Yeet,' where under-25% of the players (employees, I mean) win the pleasure of staying on the sinking ship. As for the criteria, don't worry about fairness or job quality, it's an exclusive club for the sales rockstars. If you're not a top performer, consider it 'game over.'

2. Human Resources: the bearer of bad news and professional heartbreakers! Apparently, they're now ghosting into meetings, like they're auditioning for a role in a supernatural thriller, instead of knowing anything substantial about who they're laying off. Misstep or mystery, it's HR's world, and we're all just living in it—or not, if you're the one getting the cut.

3. Picture it: An HR rep armed with a list of names longer than Santa's, with the grim task of playing corporate grim reaper! Maybe they have no idea why they're doing what they're doing, or maybe they're just trying to avoid the PR disaster of a ""You're all fired!"" Zoomapocalypse. Either way, someone's got to pull the plug, even if they don't know why it's you.

4. Apparently, ""performance-based dismissal"" is the new corporate mantra. No more calling it a layoff—how passé! This could be a smart workaround for pesky labor laws or a crafty way to dodge severance pay. You've got to appreciate the creativity there. Expect a little speech about standards, but don't hold your breath for anything more than a 'goodbye and good luck.'",medium,False
48,1705102371.8750663,15.605516195297241,openai,gpt-3.5-turbo-1106,"1. Oh look, another day in corporate paradise where it seems a company has decided to play a fun game of ""Whack-a-Mole"" with its sales team's job security. It's sort of like a talent show where, surprise, 75% of the acts get gonged off stage before they can even dazzle with their second-quarter sales pitch.

2. This next drama unfolds with a chilling plot twist. Not one, but two HR folks, seemingly plucked from an HR tree, have somehow become the harbingers of doom. Their unfamiliarity with the protagonist hints either at a spectacular snafu or an office Thanos snap that dusted the entire managerial hierarchy.

3. Now picture the HR team clutching a ""Naughty or Nice"" list, but instead of Santa, it's the corporate grim reaper deciding who gets to keep their desk toys. Sure, toasting employees without context isn’t the dream job description for HR, but it’s not like they signed up for group hugs and puppies. At least it's not a Zoom call with 300 of your closest colleagues witnessing your career's season finale.

4. And for the grand finale: a magical clarification that it's not a layoff, but a performance issue—because, of course, everyone enjoys being told they're not being laid off, they're just not that good. Dodging those pesky regulations and severance packages with semantic gymnastics is just part of the corporate ballet. And here we were thinking the performance review call would be about receiving a gold star, not a pink slip.",medium,False
49,1705102387.4805825,6.054780006408691,openai,gpt-3.5-turbo-1106,"1. Oh, shocker! A company went on a sales team diet, trimming the fat until only the leanest quarter remained. Because, you know, ""fairness"" is so last season, and asking if they were treated right is just pesky noise. It's survival of the fittest, baby, or maybe just those closest to the lifeboats when the ship hit the iceberg. 

2. And then, two HR strangers break the bad news—either someone bungled the pink-slip guest list, or the layoff plague wiped out the managerial pecking order, too. Who needs a familiar face during a career crisis anyway?

3. Those poor HR souls, playing corporate grim reapers with a hit list, having to face the confused mob without a clue. Because explaining reasons is just too mainstream, and a group call ""you're all fired"" party lacks that personal touch of doom.

4. Now, get this – it's a performance issue, not a layoff. Definitely not trying to dodge any inconvenient legalities or save on some severance pennies. Because who wouldn't want to be singled out as not good enough versus just economically expendable? Way more flattering.",medium,False
50,1705102393.5353625,10.437193393707275,openai,gpt-3.5-turbo-1106,"Oh wow, hold the presses; we've got some *earth-shattering* speculative news about a potential Nintendo Switch successor by the end of the year, because, you know, there’s not much on the current roster, and apparently, that can only mean one thing – new console hype time, guys! Let's take a moment to pour one out for the Switch that gave us literally every franchise under the sun and made sure every IP got milked to the last drop.

Get ready to possibly say goodbye to your social life because (gasp!) some franchises like Star Fox haven't graced the Switch yet. It's almost as if Nintendo didn't realize we needed another space combat game after Star Fox Zero's undeniable ""success."" Earthbound fans, continue holding your breath for Mother 3 – the 30th-anniversary merch drops are surely a sign of the rapture, right?

And let's talk about Punch-Out!! Because nothing says missed opportunity like not porting over a game perfectly made for a console with motion controls. But then, the Switch Lite came and said, ""nah"" to that party. Stay strong, though; you always have YouTube documentaries to fill the void!

Rhythm Heaven, the series you never knew you missed until you realized it's not there, got lost in the transition like loose change in the couch cushions. And of course, Kid Icarus might just make its grand return... on the next console, because what better way to sell new tech than resurrecting a series that was practically in cryogenic freeze?

Lastly, there's a tearful ode to Dr. Mario, which – in a sea of puzzle games on the Switch – didn't make the cut because why release a timeless classic when you can, I don't know, not? But don't worry, any day now, Nintendo will surely come to their senses and give us all that sweet, sweet nostalgia in HD remastered glory on whatever the next console is called.

If this doesn't make you feel confident about the future of gaming, what will? Keep dreaming, fans, and be sure to check editor's ""recommendations"" for more wild hope and speculation.",large,False
51,1705102403.9725559,18.136281490325928,openai,gpt-3.5-turbo-1106,"Oh joy, another round of ""Guess the Console Release Date"" with Nintendo. Color us surprised, the Switch might just be getting a younger sibling by year's end, with game developers being all hush-hush – because, let's face it, who isn't thrilled by a lackluster games lineup hinting at the next big thing?

It's been quite the nostalgia trip with the Switch, as Nintendo squeezed every penny out of their fan-favorite franchises, with barely a stone left unturned or a pocket left unpicked. Who could forget those edge-of-your-seat reimaginings of Animal Crossing or the F-Zero experience we never knew we desperately needed but still don't have?

And of course, let's talk about those series that Nintendo seems to have forgotten like that one relative we all conveniently remember only during the holidays. Star Fox? Earthbound? Punch-Out!!? Apparently, all waiting for that magical ""last-second release"" – because nothing says planning like spontaneous game launches.

Earthbound remains the unicorn everyone's chasing, hope eternal with those plans for anniversary merch that totally promise even the faintest glimmer of potential game news. Meanwhile, Punch-Out!! seemingly got knocked out by something called the Switch Lite effect, a new scientific phenomenon that apparently prevents the existence of certain games.

Let's pour one out for the cult classics and the maybes, the Rhythm Heavens that got lost in the shuffle, and the once-lost-now-found Kid Icarus that's now, well, lost again. These are the games that might join us on a new console, because everyone loves waiting a decade or more for a sequel, right?

And as we sit longing for those pure puzzle joys like Dr. Mario, Nintendo dabbles in mobile versions that make us yearn for the simpler, touch-less times. Let's hope Nintendo's next console doesn't forget these beloved bits of gaming past because, you know, variety is... something they apparently struggle with.

Editors, keep those recommendations coming. There's nothing we appreciate more than getting our hopes up with speculation and rumors.",large,False
52,1705102422.1088374,19.65798568725586,openai,gpt-3.5-turbo-1106,"Oh boy, it looks like the Nintendo rumor mill is churning away, telling us that the ever-elusive Switch successor might actually be, dare we say, coming this year. I guess everyone's just twiddling their thumbs, waiting for an official nod from Nintendo, because, why not? Speculation is clearly the best foundation for expectations.

Let's pour one out for the Switch, a veritable treasure trove that gifted gamers with an embarrassment of riches, from rehashed classics to quirky spinoffs. Thanks, Nintendo, for taking every IP you've ever created and squeezing it for every last drop of nostalgia-fueled revenue. But hey, who's counting the franchises when we've had THIS much fun?

Oh, and as for those pesky franchises missing from the Switch scene, like the starfighter savant Star Fox, the eternally snubbed Earthbound, and the head-scratching omission of Punch-Out!!, fingers crossed they were just saving the best for last. No? Well, there's always the hope they'll get a dazzling revival on Switch 2: Electric Boogaloo.

Rhythm Heaven fans, sorry to break it to you but it seems like your game got lost in Nintendo's couch cushions while they were too busy transforming every other handheld classic into a full-blown console spectacle. Maybe next-gen will have room for these quaint little rhythm games amid all the graphically overcharged titans.

As for Kid Icarus, looks like it's stuck waxing its wings, hoping for a chance to fly high again. I mean, who isn't holding their breath for a franchise that went dormant shortly after the fall of the Soviet Union? And finally, Dr. Mario, ye old puzzle stalwart, got swapped out for mobile gaming mediocrity, because who needs tradition when you can have microtransactions?

Rest assured, dear readers, we've got the editors hot on the heels of this riveting story, recommending videos and still holding out hope that Nintendo will bless us with these forgotten gems before the Switch hits the old folks home.",large,False
53,1705102441.766823,14.13236379623413,openai,gpt-3.5-turbo-1106,"Ah yes, the fabled Nintendo Switch successor, the long-awaited mystical creature that may or may not emerge from the depths of Nintendo's secret labs by year's end. No official word, but who needs that when you can run wild with speculation based on a sparse game release schedule?

Let's pour one out for the Switch's Herculean effort in serving up every Nintendo character short of the custodian who sweeps up after Mario. And what a riveting surprise that the same titles we've loved, hated, and loved to hate could potentially reappear in some fresh, new-old form on the much anticipated ""Switch 2.""

Star Fox, the beloved space furball squadron, remains AWOL on the Switch. Shocking, isn't it, that after the commercial belly flop on the Wii U, Nintendo might be hesitant to give Fox McCloud another joyride. But hey, maybe they're just holding that ace for the grand Switch finale.

Oh, Earthbound, you tease! Fans just can’t get enough of not playing Mother 3 in English. Yet, we ""might"" see it on the Switch or maybe not—let's keep milking that hope for another 30 years under the guise of anniversary celebrations and “merch drops.”

Punch-Out!! joins the ranks of the Nintendo franchises that live on in the minds and hearts of nostalgic fans, as if nostalgic heart-space earns revenue. Apparently, the Switch Lite killed any dream of motion-controlled, uppercut-throwing shenanigans. But don't worry, you can watch speedruns of the original to relieve your sorrow.

Then we have Rhythm Heaven, confidently riding the bench behind a legion of indie rhythm games because who needs quirky Nintendo beats when you can jam to indie darlings? Poor Rhythm Heaven, a heartbeat away from acknowledgment.

Kid Icarus, the prodigal son of the early Nintendo era, flapped back into our lives for a hot minute on the 3DS, only to ghost us yet again. Fret not; maybe this underdog angel will fly again when Nintendo needs a showstopper for their next-gen gimmicks.

And finally, Dr. Mario, the most thrilling pill-stacking game you never knew you missed. Instead of dropping pills on the Switch, it went viral (ahem) as a mobile game. Because when you think of the heart-pounding world of matching colored capsules, you definitely think mobile phones over gaming consoles.

But don't worry; all these franchises might get their turn when Nintendo drops its next big thing. Until then, keep those rose-tinted glasses polished and those fingers crossed until they cramp up.",large,False
54,1705102455.8991868,21.250264644622803,openai,gpt-3.5-turbo-1106,"Oh boy, hold your excitement - a new Nintendo console might be peeking over the horizon as the Switch's game roster is looking about as barren as a desert. Can't wait for that inevitable ""Switch 2: Electric Boogaloo,"" am I right?

So let's pour one out for the Switch, a true hero in Nintendo's console lineup that brought us a library of games broader than the Grand Canyon. Because who needs new intellectual property when you can make bank on the oldies-but-goodies?

Now, let's talk about the no-shows, those legendary Nintendo titles playing hard-to-get on the Switch. Star Fox is flying under the radar, which is totally shocking given that everyone just loved Star Fox Zero on the Wii U. No, really, they couldn't get enough...

And Earthbound fans are basically archaeologists now, digging through the layers of time for a glimpse of Mother 3. But hey, for the series' 30th anniversary, Nintendo might drop some mercy in the form of, woah, some merchandise! Hold onto your seats, kids.

Punch-Out!! hasn't thrown its hat into the ring either. Maybe it's the ""Switch Lite effect,"" where motion gaming became as relevant as a VHS tape. But if you're sad, just go watch a documentary about the old games, because nostalgia beats new content, right?

Then there's Rhythm Heaven. Maybe it's gone the way of the dodo because everyone's too busy vibing to full orchestra game soundtracks instead of quirky beats. Plus, Nintendo's probably just too swamped with all those high-quality console titles to remember the little guys.

Kid Icarus flew too close to the sun once, got an incredible 3DS game, and then...radio silence. That's okay, who wanted a fleshed-out game series with a beloved Smash character anyway?

Finally, good old Dr. Mario. Clearly, there's no need for a new iteration when there are a million other puzzle games to play. Plus, who needs a new Dr. Mario when the mobile game experiment went so...well, let's just say it went.

In conclusion, if you're one of those holding out for these missing titles, maybe the next console will give you that hit of nostalgia dressed as innovation. Until then, keep enjoying those ""recommended videos,"" dear readers – surely they're the next best thing to an actual game release.",large,False
